date,temp,rain,wind,humid,pressure
2007.07.21,23.6,0.2,1.7,71.8,994.5
2007.07.22,24.6,,2,64.5,996.5
2007.07.23,25.5,,2,61.8,999.4
2007.07.24,23.4,19,1.7,85.6,999.4
2007.07.25,24.7,0.5,2.3,81.8,999.6
2007.07.26,26.7,,1.7,71,1000.8
2007.07.27,26.9,,3,75.8,999.7
2007.07.28,25.1,,2.2,83.9,999.6
2007.07.29,24.6,7.5,1.7,81.9,1000
2007.07.30,26.4,,1.9,70.6,999.9
2007.07.31,26.4,,2.1,70,996.8
2007.08.01,27.2,1,4.1,76.8,993.2
2007.08.02,27.8,5,3.1,79.5,994.4
2007.08.03,27.5,0.5,2.2,74.6,993.9
2007.08.04,24.5,42,2.1,86.5,995.6
2007.08.05,24.8,0.1,2,79.9,999.4
2007.08.06,25.7,0.5,1.9,74.5,1002.5
2007.08.07,23.8,32,2.3,87.5,1000.7
2007.08.08,25.3,40.5,2.9,85.3,998.3
2007.08.09,26.1,31,4.1,84.1,999.1
2007.08.10,27.7,3.5,4.1,76.9,998.1
2007.08.11,28.7,0,1.8,67,995.8
2007.08.12,26.2,9,3.3,77.9,989.6
2007.08.13,27.6,2.5,2.2,75.4,990.7
2007.08.14,25.8,26.5,3,86.5,991.8
2007.08.15,26.4,6.5,1.9,79.1,1000.6
2007.08.16,27.2,6,2.6,80.8,1003.4
2007.08.17,27.6,,1.6,71.6,1002.3
2007.08.18,26.9,,2.1,74,1000.1
2007.08.19,27.3,,2.2,72.4,1000.6
2007.08.20,27.2,2.5,2.2,74,1000.1
2007.08.21,27.4,2,3.2,79,997.9
2007.08.22,27.5,9.5,2.4,67.6,997.7
2007.08.23,26.9,,1.7,65.3,1001.9
2007.08.24,27.2,,1.8,65.3,1005.3
2007.08.25,28.3,,2.4,71.5,1005.9
2007.08.26,28,,2.3,72,1004.8
2007.08.27,26.7,17,3.9,80,1001.1
2007.08.28,26.7,,1.8,69.6,999.4
2007.08.29,23.3,0,4.2,67.9,997.5
2007.08.30,23.2,,3.5,57,997.9
2007.08.31,23.7,,2.1,59.4,1000
2007.09.01,20.4,22,2.8,81.9,998.1
2007.09.02,20.7,0.3,2.3,77.5,996.8
2007.09.03,22.6,2,1.7,72.6,1000.4
2007.09.04,22.4,0.5,2.3,72.6,1001.8
2007.09.05,21.3,2,3,69.3,1000.9
2007.09.06,17.8,19,2.2,85.8,997.9
2007.09.07,21.2,,1.4,71.5,995.5
2007.09.08,21.8,,2.7,61.4,997.2
2007.09.09,21.9,1.5,2.1,63.8,999.7
2007.09.10,23.7,,2.3,74.4,1001.9
2007.09.11,24.2,,1.8,71.5,1001.9
2007.09.12,24,,1.7,70,1003
2007.09.13,24.2,,1.6,69.3,1003.8
2007.09.14,22,44.5,3.1,75.3,1001.2
2007.09.15,20.5,15.5,1.5,86.9,997.1
2007.09.16,21.1,3.5,3.3,77.6,998.7
2007.09.17,23.1,,3.2,64,1003.2
2007.09.18,20.4,36.5,4.1,82.4,1003.9
2007.09.19,22.4,48.5,2.3,87.6,1001
2007.09.20,25.6,18,2.7,75.8,1000.3
2007.09.21,22.1,6.5,3.5,78.3,1004.4
2007.09.22,20.2,0,4.2,69.1,1009.9
2007.09.23,21.7,0.4,3.4,64.3,1009.4
2007.09.24,22.5,0.5,2.2,68.9,1006.8
2007.09.25,22.2,,1.4,73,1006.1
2007.09.26,22.1,,2.5,72,1005.7
2007.09.27,21,19.5,3.4,84.9,1001.3
2007.09.28,17.2,0.5,2,63,1007.4
2007.09.29,18.1,0.2,2.4,67.8,1011.2
2007.09.30,17.9,0.5,1.4,78.4,1009
2007.10.01,18.3,0,1.1,74.9,1006.7
2007.10.02,19.5,,1.4,71.1,1007.3
2007.10.03,18.3,1,2.3,81.4,1008.4
2007.10.04,20.2,1.5,1.7,78.1,1007.7
2007.10.05,20.9,,2.4,57.1,1007.3
2007.10.06,21.3,,2.2,51.9,1005.8
2007.10.07,19.5,1.5,2.7,68.6,1002.6
2007.10.08,13.4,,3.2,57.6,1004.8
2007.10.09,14.7,,1.7,52.9,1006
2007.10.10,15.9,0,1.6,66.6,1006.9
2007.10.11,16.1,0,2.2,56.4,1008.6
2007.10.12,16.4,,2,45.8,1012.5
2007.10.13,15,,1.6,57.1,1013.4
2007.10.14,15.5,,1.9,48.4,1011.2
2007.10.15,14.9,,1.9,60,1012.5
2007.10.16,14.4,,1.6,62.4,1012.1
2007.10.17,13.6,,2.1,63.3,1012.5
2007.10.18,14.4,,1.6,58.3,1011.4
2007.10.19,10.9,6.5,3.1,60.9,1005.5
2007.10.20,6.2,,4,43.1,1009.8
2007.10.21,10.6,,2.1,63.4,1009.9
2007.10.22,14.6,,2.1,73.1,1009.9
2007.10.23,15.6,,1.3,76.9,1014.2
2007.10.24,15.9,,1.6,69.3,1015.1
2007.10.25,15.7,6,1.6,74,1011.4
2007.10.26,16,1,1.6,69.1,1008.9
2007.10.27,15.3,,1.8,52.1,1007.3
2007.10.28,13.7,22,2.8,72.4,1004.2
2007.10.29,9.4,,3.1,62.6,1011.5
2007.10.30,10.1,,1.7,53.8,1014.8
2007.10.31,11.6,0,2.2,58.9,1012.7
2007.11.01,8.4,,3.5,38.3,1011.7
2007.11.02,9.5,,2.2,49,1010.9
2007.11.03,11.6,,1.9,41.8,1014.5
2007.11.04,9.6,,1.5,42,1018.7
2007.11.05,9.3,,1.2,46.5,1016.8
2007.11.06,10.9,,1.5,45.9,1014.3
2007.11.07,12,,1.6,54.3,1011.6
2007.11.08,12.6,,1.2,51.6,1010.7
2007.11.09,11.9,0.3,2.4,63.9,1010.5
2007.11.10,9.4,,3.1,62.9,1009.7
2007.11.11,8,,1.7,62,1010.5
2007.11.12,8.4,,1.7,60.5,1010.6
2007.11.13,9.1,,1.6,68.3,1010.9
2007.11.14,10.9,,1.8,73,1011.6
2007.11.15,8.3,0.3,2.8,60.9,1014.5
2007.11.16,4.8,,2.5,56.4,1013.4
2007.11.17,5.1,2,2.6,58.3,1007.4
2007.11.18,-1.8,,4.2,30.5,1016.8
2007.11.19,-0.3,5.5,1.9,50.4,1014.2
2007.11.20,0.6,0.3,3.1,47,1014.4
2007.11.21,1.4,2.5,2.3,55.5,1018.2
2007.11.22,3.2,,1.6,45.4,1020.6
2007.11.23,7,15,2.4,78.3,1013.9
2007.11.24,6.7,,1.9,72.5,1015.8
2007.11.25,6.1,,1.7,72.6,1016.4
2007.11.26,5.2,0.5,2.4,69.4,1011.6
2007.11.27,1.7,,2.4,42.9,1009.4
2007.11.28,4.6,,1.2,45.9,1010
2007.11.29,6.1,,2.4,51.5,1011.9
2007.11.30,1.9,,2.9,44.6,1015.4
2007.12.01,4.4,,2.5,58.3,1013.9
2007.12.02,4.2,,2.3,55,1010
2007.12.03,0.8,0,2.9,48.9,1014
2007.12.04,-2.8,,3.1,47.5,1021.9
2007.12.05,-2.1,,2,41.9,1021.3
2007.12.06,0.9,0.5,2.3,62.3,1012.2
2007.12.07,1.6,2.5,2.2,77,1010.8
2007.12.08,0.5,,2.4,55.8,1015
2007.12.09,0.7,,1.5,63.8,1016.4
2007.12.10,2,1.5,2.5,64.6,1012.4
2007.12.11,5.4,0.5,1.8,74.9,1007.7
2007.12.12,4.2,,1.8,68,1005.3
2007.12.13,0.7,,3.1,62.5,1002.9
2007.12.14,-0.1,0.7,2.4,56.5,1006.4
2007.12.15,1.2,2.1,2.6,69.6,1009.5
2007.12.16,0.1,,1.5,62.8,1015.7
2007.12.17,2.3,,2.1,54.9,1012.1
2007.12.18,0.7,0.1,1.8,56,1012.1
2007.12.19,1,,1.7,58.5,1011.1
2007.12.20,3.3,0.7,2.2,71.6,1013.1
2007.12.21,2.6,,2,65.6,1016.8
2007.12.22,5.4,,1.8,42.6,1012.6
2007.12.23,3,,2.4,63.3,1012.1
2007.12.24,3,,1.3,58.5,1017.5
2007.12.25,5,,1.5,58,1017.6
2007.12.26,7.8,,1.8,55.3,1018.3
2007.12.27,6.4,0.4,2,69.9,1012.8
2007.12.28,5.1,2,2.4,82.5,1005
2007.12.29,-1.1,1.7,4,59,1001.9
2007.12.30,-6.4,0,4.6,48.6,1003.2
2007.12.31,-5.4,0,4.6,50.3,1005.6
2008.01.01,-6.3,,3.6,48.5,1010.5
2008.01.02,-3.4,,2.2,50.1,1014.6
2008.01.03,0.9,,2.5,52,1013.2
2008.01.04,-0.3,,2,54.4,1014.8
2008.01.05,1.6,,1.5,62.5,1012.5
2008.01.06,4.1,,1.5,73.3,1011.9
2008.01.07,2.8,,1.9,82.1,1008.3
2008.01.08,1.8,,1.9,63.3,1009.1
2008.01.09,0.9,,1.7,46.6,1011.5
2008.01.10,0.1,,1.7,39.1,1013.7
2008.01.11,0.6,6.7,1.7,69.6,1010.3
2008.01.12,0.9,,2.7,64.3,1013
2008.01.13,-4.3,,2.3,43.4,1019.8
2008.01.14,-2.7,,2.1,44.1,1020.3
2008.01.15,-4.2,,2.8,35.1,1021.9
2008.01.16,-7.1,,3.4,34,1024.6
2008.01.17,-7.2,,1.9,32,1024.5
2008.01.18,-4.8,,1.8,32.5,1023.3
2008.01.19,-2.2,,1.6,31.8,1022.1
2008.01.20,2.3,,2.1,42,1015.2
2008.01.21,1.3,4.5,3.8,66.1,1015.1
2008.01.22,0.7,6.5,2.5,84.1,1013.7
2008.01.23,-2.8,,3.8,56.4,1013.7
2008.01.24,-7.5,,3.5,38.9,1020.2
2008.01.25,-5.9,,2.1,40.3,1021
2008.01.26,-2.7,,1.6,39,1019.6
2008.01.27,-1.4,,1.5,42.9,1017.1
2008.01.28,-0.8,,1.7,39.8,1009.2
2008.01.29,-0.2,,2.1,44.8,1006.4
2008.01.30,-2.2,0,3.6,47.4,1011.7
2008.01.31,-4.2,,3.1,42.5,1016.2
2008.02.01,-3.3,,2.1,40.8,1017
2008.02.02,-1.1,,2.1,45.8,1012.5
2008.02.03,-0.7,,2.1,56.3,1009.1
2008.02.04,-2.7,,3,46.5,1013.3
2008.02.05,-3.4,,2.4,42.3,1015.1
2008.02.06,-3.2,,2.7,43,1012.9
2008.02.07,-3.9,,2.6,45.5,1013.3
2008.02.08,-2.7,0,2,51.4,1014.6
2008.02.09,-1.9,0,2.5,55.3,1014.2
2008.02.10,-1.3,,1.8,50.9,1016.2
2008.02.11,-0.9,,2.6,50.5,1013.7
2008.02.12,-6.9,,4,26.9,1014.8
2008.02.13,-5.8,,2.8,27.8,1016.4
2008.02.14,-2.1,,2.5,38.8,1014.4
2008.02.15,-3.5,,3.8,33.8,1016.3
2008.02.16,-3.4,,3,30.4,1019.3
2008.02.17,-2.3,,2.4,31.3,1023.2
2008.02.18,-1.5,,2.2,39.4,1024.2
2008.02.19,0.5,,2.6,57.1,1018.7
2008.02.20,2.7,,2.7,49.5,1016.5
2008.02.21,4.4,,2.6,38.1,1013.4
2008.02.22,5.9,1,3.4,63.5,1006.5
2008.02.23,-2.6,,4.2,42.6,1013.7
2008.02.24,-1.5,,2.3,32,1020.4
2008.02.25,-0.9,6.6,1.8,63.1,1015.4
2008.02.26,-1.1,7.4,3.2,66.5,1009.2
2008.02.27,1.1,,3,42.4,1011.8
2008.02.28,3.1,,2.9,51.8,1008.2
2008.02.29,4.6,,3.2,58.8,997.5
2008.03.01,3,,2.6,43.8,1006.9
2008.03.02,2.6,0.2,2,63.3,1004.9
2008.03.03,3.2,,2.6,56.1,1004.6
2008.03.04,1.8,4,1.3,68.3,1009.2
2008.03.05,2.8,,2.5,55,1014.2
2008.03.06,4.3,0.1,2.6,60.3,1012.8
2008.03.07,4.5,,2.6,43.8,1015.8
2008.03.08,5.3,,2.4,52.5,1015.9
2008.03.09,5.9,,2.6,63.3,1010.7
2008.03.10,6.5,,3,68.8,1009.1
2008.03.11,10.9,,1.7,58,1010.6
2008.03.12,12.5,,1.7,52,1011.7
2008.03.13,9.9,0.4,2.6,69.8,1007.7
2008.03.14,8.5,0,2.4,61.3,1009.3
2008.03.15,8.3,0,3.4,53.9,1008.5
2008.03.16,7.3,0,3.1,53.4,1008.8
2008.03.17,9,,1.6,41.5,1007.6
2008.03.18,12.3,,2.3,34.9,1006.1
2008.03.19,11.2,,3.6,37.3,1007
2008.03.20,11.6,,2.7,19.9,1011.8
2008.03.21,13.1,,2.3,24.5,1011.1
2008.03.22,12.3,7,2.3,38.3,1006
2008.03.23,7.6,27.5,1.9,90.1,997.9
2008.03.24,6.6,1,3.8,69.4,1000.6
2008.03.25,4.4,0.5,3.7,71,999.9
2008.03.26,6.6,,3.9,64,1000.4
2008.03.27,7.1,0,3.8,59.3,1001.5
2008.03.28,7.4,,2.3,51.8,1009.5
2008.03.29,6,13,1.7,84.6,1012.7
2008.03.30,7.2,0.2,2.3,73.6,1005.3
2008.03.31,8.1,,3.1,59.5,1005.4
2008.04.01,8.8,,3.3,52.8,1007.6
2008.04.02,7.6,2.5,3.6,72.1,1002
2008.04.03,8.7,,3.5,46.9,1003.7
2008.04.04,10.1,,2.7,46.8,1007.4
2008.04.05,12.9,,2.3,50.9,1010.1
2008.04.06,14.8,1,2.5,41.5,1005
2008.04.07,13.2,0.5,2.1,66.1,1000.9
2008.04.08,16.4,,1.8,44.5,1004
2008.04.09,13.2,11.5,4.4,48.4,998.4
2008.04.10,15.6,1.5,2.3,45.4,998.9
2008.04.11,14.2,,2.9,48.9,1004.7
2008.04.12,13.8,0.3,2.5,55.4,1007.5
2008.04.13,12.8,0.1,3.2,58.9,1005.3
2008.04.14,13.5,,2.5,44.9,1006.9
2008.04.15,15.6,,1.9,43.6,1006.5
2008.04.16,18.1,,2,41.4,1004
2008.04.17,18.6,,3,40.3,1004.8
2008.04.18,18.5,,2.5,44.4,1008.2
2008.04.19,20.1,,1.6,37.3,1009.5
2008.04.20,20.6,,2,27.1,1010.3
2008.04.21,19.7,,2.3,23.5,1009.6
2008.04.22,16.5,8,1.9,49.1,1006.5
2008.04.23,10.4,4,4.3,72.6,1002.4
2008.04.24,9.6,,3.8,39.4,1005.1
2008.04.25,12.8,2,3.5,53.1,1000.1
2008.04.26,10,7,3.7,75.4,998.2
2008.04.27,10.4,0.1,2.5,61.9,1004.8
2008.04.28,13.1,,2.3,46.8,1006
2008.04.29,15.7,,2.2,63.5,1006.1
2008.04.30,18.2,,3.1,64.8,1004.4
2008.05.01,19.8,,2.8,65.1,1001.9
2008.05.02,20.3,,2,62.6,1001.4
2008.05.03,21.1,,2,55.6,1001
2008.05.04,18.3,1,2,67.4,993.7
2008.05.05,15.8,0.1,3.6,49.3,997.4
2008.05.06,17.2,,4,30.1,1000.7
2008.05.07,15.8,9.5,2.3,52.9,1000.2
2008.05.08,18.7,0,2,54.8,1001.5
2008.05.09,18.5,,4.1,31.8,1004.6
2008.05.10,15.7,,3.8,34.5,1007.4
2008.05.11,16,,2.8,42.4,1006.9
2008.05.12,15.9,0,2.8,44.4,1004.5
2008.05.13,12.3,1.5,3.1,60.8,1003.4
2008.05.14,13.1,,2.8,56.3,1005.8
2008.05.15,14.4,,2.2,56.3,1006.6
2008.05.16,15.7,0,2.2,48.5,1003.3
2008.05.17,17.6,,1.8,43.9,1001
2008.05.18,13.5,30,2,77.9,996.6
2008.05.19,13,0.1,3.9,66.1,995.2
2008.05.20,15.1,,2.4,55,998.5
2008.05.21,16.8,4,2.9,64.9,999.5
2008.05.22,20.5,,2.7,67.6,1002.8
2008.05.23,21.5,,1.5,68.3,1002.1
2008.05.24,23,,2.1,62.4,995.4
2008.05.25,20.7,,3.4,70.6,996.2
2008.05.26,18.7,,2.5,73.1,999.8
2008.05.27,21.5,,2.7,58.6,996.2
2008.05.28,18.6,51.5,1.2,93.3,991
2008.05.29,22.3,,2.4,71.5,994
2008.05.30,18,,3.1,63.9,996.5
2008.05.31,17.9,,3.3,51.9,999.1
2008.06.01,21.6,,2.5,41.5,1000.9
2008.06.02,18.9,62.5,3.2,70.9,1002.9
2008.06.03,18.7,10,3.2,72.5,1003.4
2008.06.04,16.9,5,3.7,72.9,1000.1
2008.06.05,14.9,7.5,2.7,85,995.9
2008.06.06,16.7,,3.1,77.5,1000.7
2008.06.07,19.1,0,2.1,71.6,1001.1
2008.06.08,18.9,4.5,1.7,78.3,1000.5
2008.06.09,21,,1.9,71,1000.9
2008.06.10,22.7,,2.2,68.3,998.9
2008.06.11,24.5,,2.5,48.8,998.2
2008.06.12,23.3,10.5,2.2,57.1,998.8
2008.06.13,21.5,,2.5,76.1,1001.6
2008.06.14,23.9,,2.8,62.8,1003.9
2008.06.15,22.5,,3.8,52.9,1004.4
2008.06.16,23,,2.9,38,1003.4
2008.06.17,22.6,3,2.7,58.6,1003.1
2008.06.18,19.1,46,3.4,92.5,996.8
2008.06.19,20.3,,2.2,80.9,999.2
2008.06.20,24.3,,1.7,67.8,994.7
2008.06.21,24.6,0,3.1,61,991.4
2008.06.22,22.6,6.5,3.3,65.3,993.1
2008.06.23,22.8,,3,48.6,995.2
2008.06.24,23.4,,2.6,49.8,996.2
2008.06.25,23.6,,2.6,58.4,997.3
2008.06.26,23.3,,2.9,61.1,998.7
2008.06.27,23.7,,2.1,62.9,1000.1
2008.06.28,22.6,2,1.9,72.9,996.9
2008.06.29,22.1,7.5,3.2,68.3,996.8
2008.06.30,22.5,,2.7,65.9,1002
2008.07.01,24.8,,1.6,64.6,999.6
2008.07.02,22.4,14.5,3.1,82.8,992.7
2008.07.03,21.9,9,3.8,83.8,993.8
2008.07.04,24.3,0.1,2.3,80.4,996
2008.07.05,24.5,5,1.7,84.8,994.9
2008.07.06,25.5,,3.2,82.4,995.8
2008.07.07,24.7,0.5,2,87.5,1001.2
2008.07.08,27.6,,2.1,71.4,1003.1
2008.07.09,27.5,,2.5,66.4,1001.1
2008.07.10,26.3,,2.2,67.3,997.9
2008.07.11,27,,1.9,65,995.5
2008.07.12,24.5,50.5,2.5,84.4,995
2008.07.13,25.8,11.5,2.6,75.8,996.6
2008.07.14,27.3,,2,70.6,999.8
2008.07.15,28.1,,2.5,68.9,997.8
2008.07.16,24.8,10.5,3.8,82.4,993.5
2008.07.17,25.3,,2.4,71.5,994.6
2008.07.18,26.2,,2,67.6,997.2
2008.07.19,23.8,108.5,2.3,89,996.7
2008.07.20,24.7,124,2.8,89,992.7
2008.07.21,23,5,4.3,84.5,992.3
2008.07.22,24.7,0.1,2.9,76.3,995.2
2008.07.23,23.8,7,1.8,83,997.1
2008.07.24,22.4,127.5,2.7,93.8,993.8
2008.07.25,23.1,24,3.3,88,993.4
2008.07.26,22.2,32,2.9,89.5,997
2008.07.27,25.1,0.1,1.7,79.4,1000.7
2008.07.28,26.9,,1.5,71.6,1001.9
2008.07.29,28,,2.2,70.3,1001.6
2008.07.30,26.1,0.5,1.5,78.1,1002.7
2008.07.31,26.7,0.5,1.7,78.6,1003.8
2008.08.01,27.7,0,4.1,72.4,998.5
2008.08.02,26.1,22,4.9,85.4,992.1
2008.08.03,25.5,1,3.1,78.6,994.5
2008.08.04,25.5,,1.4,66.6,1000
2008.08.05,26.3,,1.7,68.3,1000.8
2008.08.06,27.8,,1.8,65.8,1000.3
2008.08.07,28.7,,1.8,57.9,999.9
2008.08.08,30,,1.9,56.6,998.5
2008.08.09,28,2,1.9,69.4,997.9
2008.08.10,30.1,,2.1,59.8,998.5
2008.08.11,28.2,0.2,2.1,67.3,999.6
2008.08.12,25.3,65.5,2.3,83.6,998.6
2008.08.13,27,27,1.9,79.6,995.8
2008.08.14,27.3,,2.8,73,994.1
2008.08.15,25.7,4,2.2,76.8,991.2
2008.08.16,21.7,9,3,79.4,994.2
2008.08.17,24.2,0.5,2.5,66.5,998.5
2008.08.18,22.9,39,3.7,86.5,992.8
2008.08.19,23.9,0,4.2,70,995.1
2008.08.20,23.1,0,2.2,71.5,997.5
2008.08.21,23.4,,3.1,52.8,999.3
2008.08.22,17.9,72.5,4.1,89.9,990.4
2008.08.23,21.5,5,1.6,79.9,992.9
2008.08.24,23.6,,1.9,67,1001.5
2008.08.25,24.4,3.5,1.8,71.5,1002.8
2008.08.26,24,,2.7,56,1002.3
2008.08.27,24,,2.2,60.3,1000.9
2008.08.28,24.6,,2.3,64.6,1001.5
2008.08.29,25.2,,1.4,66.5,1001.9
2008.08.30,25.7,,2.1,56,1001.5
2008.08.31,25.2,,2.5,53.4,998.5
2008.09.01,19.7,72.5,3.5,89.3,994.7
2008.09.02,21.9,5.5,2.2,74.1,996.2
2008.09.03,23.2,,1.5,68.9,1000.1
2008.09.04,24,,2,62.6,1001.9
2008.09.05,22.6,0.2,1.7,69.4,1004.5
2008.09.06,24.2,,1.6,61.6,1007.3
2008.09.07,25.2,,1.6,65.9,1007.4
2008.09.08,25.4,,1.7,64.8,1006.3
2008.09.09,24.9,,1.9,64.6,1006.7
2008.09.10,24.3,,2.3,67.5,1004.5
2008.09.11,21.9,0.5,1.4,78.9,1002.2
2008.09.12,24.1,,1.7,63,1000.9
2008.09.13,23.3,,1.6,59.6,1004.2
2008.09.14,24.4,,2,60.5,1005.5
2008.09.15,25.1,,1.8,60.3,1001.9
2008.09.16,24.4,,1.5,60.1,1000.8
2008.09.17,25.1,,1.5,49.3,1001.3
2008.09.18,25.5,,1.8,49.8,1001.5
2008.09.19,25.3,,1.8,51.9,1001.8
2008.09.20,21.7,7,2.3,75.8,1000.9
2008.09.21,23.5,,1.9,65.6,1000.1
2008.09.22,22.3,6.5,2,73,1000.2
2008.09.23,21.8,,1.2,82.6,1002.5
2008.09.24,21.5,,2.2,76.4,1003.9
2008.09.25,16.2,7,2.5,80.5,1001.4
2008.09.26,14.6,,3,40,1006.9
2008.09.27,14.8,,1.6,38.5,1011.3
2008.09.28,15.5,,1.3,51.6,1010.3
2008.09.29,17.4,,1.6,52.5,1008.1
2008.09.30,17.6,,1.6,63.6,1005.4
2008.10.01,19.8,,2,59.6,1004.8
2008.10.02,20,,2.4,64.5,1007.1
2008.10.03,19.5,,2.1,73.8,1006.2
2008.10.04,19.7,,1.9,60.4,1005
2008.10.05,20.1,,2.4,60.5,1002.3
2008.10.06,18.2,,2.3,61.9,1003.2
2008.10.07,17,,1.7,63,1007.6
2008.10.08,17.7,,2.5,65.3,1009.8
2008.10.09,18.7,,1.1,58.3,1011.6
2008.10.10,17.9,0,2.7,59.6,1008.2
2008.10.11,14.4,,2.6,39.5,1010.5
2008.10.12,14.3,,1.5,52.3,1008.8
2008.10.13,15.4,,1.6,62.5,1008.5
2008.10.14,16.1,,1.7,65,1010.4
2008.10.15,16.5,,1.1,75.4,1013.7
2008.10.16,18,,1.5,71.6,1013.9
2008.10.17,18.7,,1.2,66.9,1014.1
2008.10.18,19.8,,1.5,61,1013.1
2008.10.19,18.5,,1.4,66.6,1010.6
2008.10.20,18.6,,1.2,60,1010
2008.10.21,19,,1.6,55,1009.6
2008.10.22,16.8,8,2.9,72.4,1006.3
2008.10.23,16.5,9,3.2,82.9,1001.5
2008.10.24,11.1,0.3,3.3,50.3,1010.3
2008.10.25,11.6,3,1.9,68,1008
2008.10.26,12,,3.2,44.6,1006.4
2008.10.27,10.2,,2.3,51.1,1008.5
2008.10.28,10.9,,1.6,56.1,1006.8
2008.10.29,11.9,,2,49.9,1007.1
2008.10.30,11.1,0,2.2,48.5,1011.2
2008.10.31,10.6,21.5,1.7,82.8,1007.5
2008.11.01,11,,2.4,71,1007.3
2008.11.02,12.7,,2.7,56.9,1004.6
2008.11.03,11,0,2.7,48.1,1007
2008.11.04,9,,1.7,30.6,1012.4
2008.11.05,11.5,,1.7,47.9,1009.9
2008.11.06,15.3,,2.1,71.8,1005.6
2008.11.07,11.9,,2,61.1,1008.7
2008.11.08,12,,1.9,49.3,1010
2008.11.09,10,1.5,2.4,70.1,1012.1
2008.11.10,9.9,,2.1,56.8,1016.4
2008.11.11,10.4,,2,50.8,1016.4
2008.11.12,10,,1.8,55.1,1014.4
2008.11.13,10.1,,1.8,59.8,1013.9
2008.11.14,11.1,,1.4,62.3,1012.9
2008.11.15,10.7,3.5,1.3,74.9,1007.6
2008.11.16,7.8,,2.4,59.4,1007.5
2008.11.17,3,,3,50,1009.7
2008.11.18,-3.1,,3.6,38,1014
2008.11.19,-4.2,,3,41,1016.7
2008.11.20,1.1,1,2.2,71,1012.4
2008.11.21,4,,2.7,47.1,1015.4
2008.11.22,4.9,,2,62,1016.6
2008.11.23,7.1,,1.6,66,1014.9
2008.11.24,8.3,,1.9,58,1011.4
2008.11.25,6.7,,1.5,61,1014
2008.11.26,7.6,,2.1,58.1,1014.5
2008.11.27,5.6,13,2.4,82.8,1006.1
2008.11.28,6.1,0.4,2.6,71.1,1007.6
2008.11.29,3.6,0.2,4.2,53.9,1008.1
2008.11.30,3.6,,1.9,50.4,1016.8
2008.12.01,7.9,0.1,2.5,60,1011.7
2008.12.02,8.1,2.5,2,61.8,1009.7
2008.12.03,7.1,,1.9,43.1,1011.5
2008.12.04,5.3,3.5,3.3,70.8,1008.8
2008.12.05,-7.6,,4.5,43.1,1015.6
2008.12.06,-9,,2.8,39.8,1020.2
2008.12.07,-2.8,1.7,2.8,70.1,1016.6
2008.12.08,5.1,7,1.8,81.8,1008.3
2008.12.09,7.9,0.5,1.7,73.5,1008.1
2008.12.10,9.4,0,1.6,75,1007.8
2008.12.11,3.7,3.5,3.6,57.9,1008.1
2008.12.12,5.1,,1.7,62.4,1012.4
2008.12.13,1.3,,2.8,56.1,1013.6
2008.12.14,-1.1,,2.5,43.1,1013.1
2008.12.15,2.1,,1.8,45.9,1013.5
2008.12.16,4,,1.8,52.6,1013.2
2008.12.17,6.4,0.4,2.6,69.8,1008.3
2008.12.18,-0.3,,2.4,50,1012.9
2008.12.19,1.8,0.1,2.3,57.9,1011.1
2008.12.20,1.3,5,2.5,60,1011.8
2008.12.21,-0.3,,2.5,52.8,1013.2
2008.12.22,-5.1,0.4,3,52.8,1018.8
2008.12.23,-1.2,0.7,1.5,63.5,1016.7
2008.12.24,2.8,0,2.5,65.3,1009.3
2008.12.25,-1.3,0,4.7,39.4,1011.9
2008.12.26,-5.6,,2.9,30.8,1019.3
2008.12.27,-3,,1.4,43,1016.8
2008.12.28,0.5,,1.5,56.4,1013.4
2008.12.29,1,0.5,2.6,66.5,1010
2008.12.30,-4.2,,3.5,43.3,1013.7
2008.12.31,-6.2,,2.8,47.3,1014.5
2009.01.01,-5.8,,2.3,45.8,1015.8
2009.01.02,-2.8,,1.6,51.5,1018.5
2009.01.03,-1,,1.8,48.3,1018.3
2009.01.04,0.4,,1.9,44.3,1015.8
2009.01.05,-1.6,,2.2,53.1,1016.3
2009.01.06,-2,,1.7,50,1018
2009.01.07,-0.5,,1.8,42,1018.4
2009.01.08,-0.9,,1.8,42,1017.3
2009.01.09,-3.5,,3,43,1012.4
2009.01.10,-7.5,,3.5,42,1012.1
2009.01.11,-8,,3.3,39.5,1012.1
2009.01.12,-7.8,,4.1,47.5,1016.7
2009.01.13,-5.5,,2.1,45.3,1018.8
2009.01.14,-6.6,,3.5,39.6,1019.2
2009.01.15,-6.3,,2.1,34.4,1021
2009.01.16,-2.8,3.3,2,80.8,1017.6
2009.01.17,-1.4,,2.3,76.8,1015.7
2009.01.18,2.6,,2.4,71.8,1006.5
2009.01.19,0.6,,2.6,48,1012.3
2009.01.20,2.2,,1.7,30.3,1013.7
2009.01.21,3.9,0,1.9,53.6,1010.1
2009.01.22,3.6,0,3.4,61.6,1005.1
2009.01.23,-9,,4.7,38.6,1012.6
2009.01.24,-8.1,2,2.3,62.9,1009.4
2009.01.25,-4.6,0.4,2.7,65.4,1009.3
2009.01.26,-3.3,,2.4,63.8,1013.9
2009.01.27,-1.9,,2,52.8,1018.6
2009.01.28,1.5,,1.9,42.1,1017
2009.01.29,3.3,,1.5,37,1013.2
2009.01.30,5.8,,3.2,46.6,1009.1
